sample_id	file_name
TCGA-AA-3845-01A-01R-1022-07	ad9039cd-cacc-43f3-8cc1-9a6af5d39e6f.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3861-01A-01R-1022-07	db087000-74fa-4044-812f-01842b99f448.rna_seq.augmented_star_gene_counts.tsv
TCGA-CA-6715-01A-21R-1839-07	a1539e2f-42d6-4314-9ea0-e29635d9e76f.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-4614-01A-01R-1410-07	2cf34da3-fe4b-42b4-bd32-9bf8930b6054.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-5538-01A-01R-1653-07	f40a9044-a36a-4091-8783-0815792c56f7.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3869-01A-01R-1022-07	3f4d7ca5-e07b-4872-bc0b-226eafaf7dcd.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6536-01A-11R-1723-07	632ac2fc-e387-461f-97e2-bc72b1c9ffe4.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3492-01A-01R-1410-07	1a68a242-045b-4566-afd7-192df87b02d3.rna_seq.augmented_star_gene_counts.tsv
TCGA-AD-6899-01A-11R-1928-07	d342d71a-e556-401d-b17f-802d0d39e8c9.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3812-01A-01R-0905-07	d496ef4f-4716-4e6e-94e3-fce93b26d4ee.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6317-01A-11R-1723-07	513fb61a-1339-45d2-8963-6337e3aff5df.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6534-01A-21R-1928-07	2cec663c-00c8-48b5-967b-f2a53c0fb409.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6169-01A-11R-1653-07	80cb0e05-387d-4bd8-b49c-ff2aae043982.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3695-01A-01R-0905-07	5d0f5302-506d-4498-b769-d733a3652ef0.rna_seq.augmented_star_gene_counts.tsv
TCGA-AY-6386-01A-21R-1723-07	71423c68-fae7-472e-b291-a177a0e69538.rna_seq.augmented_star_gene_counts.tsv
TCGA-CK-4952-01A-01R-1723-07	c58c72c3-3152-461a-b55a-9bcccc0b71f4.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A029-01A-01R-A00A-07	3d6b96fa-5efa-4c8a-9a12-2718304252d4.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-5659-01B-04R-A277-07	69550f7f-5251-4657-863b-bd35d69c82c4.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-6652-01A-11R-1774-07	302722c6-102e-4b1b-845e-78920380e337.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6322-01A-11R-1723-07	0ef944a9-2a51-4518-8a4f-4e7226248061.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6321-01A-11R-1723-07	0429cf04-6e5c-41dd-b4a9-4f7ad15d15bc.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3510-01A-01R-1410-07	64a608f6-9848-4c97-820d-d87f9ee04a7b.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3872-01A-01R-1022-07	7c6f92ab-6cf8-4293-b676-2619c40f6ee6.rna_seq.augmented_star_gene_counts.tsv
TCGA-AD-6895-01A-11R-1928-07	270a14bb-8ae5-4372-a66b-b3d71bf217f7.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6929-01A-31R-1928-07	c27efb38-3f6d-4dd1-b591-d2bea872d35f.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-A565-01A-31R-A28H-07	640b257c-bbc3-4483-a7b5-191bb7ef5421.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3986-01A-02R-1022-07	79e6252e-2e14-42da-b3db-3e706f38b045.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3679-01A-02R-0905-07	d837c3e6-ef78-42a0-8a39-c57d48bc7c3a.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A01D-01A-01R-A00A-07	3d97737f-01a1-43f1-ba35-ee7cc84dc7ff.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6310-01A-11R-1723-07	d69e622a-6dee-48f3-bf06-7f6148d7472a.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6538-01A-11R-1723-07	2e15a781-21c1-421b-9e92-6d2d414e0d14.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3842-01A-01R-1022-07	0e1c98de-b4e2-4f42-beca-9948f867a46b.rna_seq.augmented_star_gene_counts.tsv
TCGA-F4-6809-01A-11R-1839-07	89fa1644-e0e3-4d75-9250-b5eb4fb67593.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-6600-11A-01R-1774-07	fb58609f-7727-402d-ba81-e42a99acff6c.rna_seq.augmented_star_gene_counts.tsv
TCGA-CK-4950-01A-01R-1723-07	2c10534e-5fb7-49b0-8f57-584cb31f3a08.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3713-11A-01R-1723-07	6a9afc26-1b35-4752-b6c8-cb0bb595e012.rna_seq.augmented_star_gene_counts.tsv
TCGA-CK-6746-01A-11R-1839-07	77f39159-497c-47a0-bc8a-fb05dcd1826b.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6172-01A-11R-1653-07	47b69c13-020e-43d0-ac3c-686acf4932a2.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6923-01A-11R-A32Z-07	e040e6c8-34e5-44fb-a6f3-c247009fccfc.rna_seq.augmented_star_gene_counts.tsv
TCGA-F4-6855-01A-11R-1928-07	7900174d-af00-444f-a5b2-226a45f7e76a.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-2677-01A-01R-0821-07	bbeadeec-bb57-4762-8828-3bd1696748fb.rna_seq.augmented_star_gene_counts.tsv
TCGA-AU-6004-01A-11R-1723-07	69201842-6398-4509-b227-fca5bc12b08d.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3524-01A-02R-0821-07	8824c0fd-764e-4525-952b-f25efa742772.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3949-01A-01R-1022-07	f5174c29-918d-4ad9-bd44-c94463396414.rna_seq.augmented_star_gene_counts.tsv
TCGA-AD-6901-01A-11R-1928-07	40b98f15-43cb-426b-880c-951a4b28c3e2.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A03F-01A-11R-A16W-07	62a2cbf8-51be-469b-978c-bdf386e0d651.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3530-01A-01R-1022-07	4232e82f-4d7d-456d-a662-da3134cb9c58.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-5667-11A-01R-1723-07	d7319fc1-a636-4786-a026-14e248976391.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-3809-01A-01R-A278-07	b25e7003-40df-4806-baee-eb8ad1c69643.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3811-01A-01R-1022-07	f0944087-afaa-4817-9529-e6e5a8c50ca7.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3488-01A-01R-1410-07	a2f13560-4d23-4ef8-8c69-a5b6279d5b21.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3517-11A-01R-A32Z-07	43f847d6-bb0a-46f0-9193-dabf72330b4f.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6588-01A-11R-1774-07	83ae572a-cacd-406e-bea4-f94a5ca3653b.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A02H-01A-01R-A089-07	0d373d8e-2507-4d88-8e19-d3f7b66955b4.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3833-01A-01R-0905-07	cc158c27-a2f0-4403-ae01-913bfcc623cc.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6314-01A-11R-1723-07	f825534d-5882-4efe-a32e-af56741854f6.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-5403-01A-01R-1653-07	c86cd6e5-cb8f-40d1-95ac-2fda1d309808.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-6653-01A-11R-1774-07	fec205e8-388c-47a2-9400-ec9fe2e0fab1.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-4684-01A-01R-1410-07	349c48ca-ced2-42db-8a50-ea3293116623.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-6142-01A-11R-1774-07	6b548699-9440-4acc-86b6-faeb367454a2.rna_seq.augmented_star_gene_counts.tsv
TCGA-AY-A69D-01A-11R-A37K-07	766e896b-b5a2-49ee-be4c-e95670a16fdc.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-2675-11A-01R-1723-07	796775e9-e68a-4fb5-bdc5-d9ce33a981d9.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3950-01A-02R-1022-07	be297c26-df4c-4ae2-a117-a8c6d1cfb421.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A00W-01A-01R-A002-07	ba75fc37-5d69-42b3-911e-1d6d4b0bd881.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3989-01A-01R-1022-07	078de409-654a-4fef-80ce-f0d26b6a8cb1.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3664-01A-01R-0905-07	5b217223-8b43-47b6-a694-c808b643c3c3.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3956-01A-02R-1022-07	5c3c4b79-0682-4f19-96aa-071316a354d4.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3854-01A-01R-0905-07	12b633ae-2a36-40b0-a4a3-c1d5f021fa23.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-5660-01A-01R-1653-07	bf33f73b-a3b5-4585-a759-7bea4384e703.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6529-01A-11R-1774-07	b02dc7a2-3615-4b6c-a3dd-a866d8561d9d.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3678-01A-01R-0905-07	6c0e101a-5eeb-46c7-9143-e78dc144d503.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3509-01A-01R-1410-07	4f77bbd8-bf22-4cf9-8a16-5057e30ed148.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6924-01A-11R-1928-07	5943bf89-bad2-4461-8d80-7f9481810257.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3534-01A-01R-0821-07	ce41f5d1-6e6d-4fc8-b8ed-a9479bcc8add.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3531-11A-01R-A32Z-07	871b21df-9338-419b-a2cc-9cf1552f4da2.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3875-01A-01R-0905-07	acf70af7-cea9-4620-82c1-d488e7dab8d0.rna_seq.augmented_star_gene_counts.tsv
TCGA-4N-A93T-01A-11R-A37K-07	308a5759-8930-433f-8d11-4c3da6ed0e29.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3667-01A-01R-0905-07	1c3d6580-0dc8-4346-a4f7-0bb404d4a245.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6674-01A-11R-1839-07	49df6599-2159-457c-a94f-980cab788dbf.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-A567-01A-31R-A28H-07	ca7ac1e1-4c44-40a5-8094-eeebc0c2c5a2.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3495-01A-01R-1410-07	c7aea5a2-5772-4475-8ca6-326193eeb69e.rna_seq.augmented_star_gene_counts.tsv
TCGA-F4-6703-01A-11R-1839-07	cadbc884-10b6-41e4-8aee-dc11a1453b8c.rna_seq.augmented_star_gene_counts.tsv
TCGA-AY-4071-01A-01R-1113-07	b1dde645-b48d-44e0-9fe0-2af02470ffb5.rna_seq.augmented_star_gene_counts.tsv
TCGA-F4-6570-01A-11R-1774-07	d808edd8-865e-4004-891c-dc10f5c146e6.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6928-01A-11R-1928-07	767fc312-2c66-43f7-b78e-bf79e03e3a0a.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3655-11A-01R-1723-07	c0529681-133f-47a6-bb6d-cd10c738524b.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-4315-01A-01R-1410-07	94a92a4a-6c40-40c4-913d-0cdba8cb5892.rna_seq.augmented_star_gene_counts.tsv
TCGA-AY-6197-01A-11R-1723-07	ea9574a3-678b-4b54-b689-b3045e32fa04.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-4744-01A-01R-A32Z-07	ddd65fce-1a39-415c-9114-7a9c8e9b266c.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3525-11A-01R-A32Z-07	51b2184b-d837-47df-b157-8759c5fa2101.rna_seq.augmented_star_gene_counts.tsv
TCGA-F4-6808-01A-11R-1839-07	4fd42f6e-b04a-4726-b35f-a19d17a6e7bb.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-4105-01A-02R-1774-07	2dbf638a-46c1-4ec8-b81d-d859c7dcf989.rna_seq.augmented_star_gene_counts.tsv
TCGA-SS-A7HO-01A-21R-A37K-07	2595272f-8c61-4020-b1b4-a7ff38dbc5b6.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A02O-01A-21R-A16W-07	0ffd0bed-35a4-4fec-9d56-1d4ae5dcb507.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A00J-01A-02R-A002-07	58369b53-786a-49fb-879c-8395f94bf125.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-4682-01B-01R-A32Z-07	79a36f11-38bb-42ed-a95a-ae2a9eea0f6a.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3819-01A-01R-0905-07	bd844a66-bb61-4ba1-9301-1bdeec35620f.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-5666-01A-01R-1653-07	4e2a5058-c190-49de-97f4-0ba7be7ebfe8.rna_seq.augmented_star_gene_counts.tsv
TCGA-QL-A97D-01A-12R-A41B-07	6649e671-1660-4d4d-8f1e-bb697486b439.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A01V-01A-23R-A083-07	6fc313bd-bb4a-4358-9178-43641e6c0d68.rna_seq.augmented_star_gene_counts.tsv
TCGA-CA-6716-01A-11R-1839-07	8a25dfb0-edd0-4a44-9a6b-8f3f761b940c.rna_seq.augmented_star_gene_counts.tsv
TCGA-NH-A50V-01A-11R-A28H-07	5b4ff52b-e660-4640-98e2-b7ab76ca4474.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-5868-01A-01R-1653-07	0f35c851-1cb8-4f75-a661-eae9111b7362.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6293-01A-11R-1723-07	8494d38e-3017-4624-b482-acf0fc86a916.rna_seq.augmented_star_gene_counts.tsv
TCGA-F4-6856-01A-11R-1928-07	d0b02f2e-ff79-430c-80f7-6156860e6780.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3673-01A-01R-0905-07	1ba54adc-765f-403a-8987-61f94db2a65b.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A02E-01A-01R-A00A-07	ca41a924-f82c-4e83-996b-35261387ad3a.rna_seq.augmented_star_gene_counts.tsv
TCGA-F4-6806-01A-11R-1839-07	b483502d-4e7f-46ff-b0f2-e35c51047efb.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6537-01A-11R-1723-07	78699d1d-aa39-473a-b3ea-24164d3a443c.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-6649-01A-11R-1774-07	6fdaf546-5b04-4227-8f87-e5369f434017.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6165-01A-11R-1653-07	8ee55a63-4e87-4c00-8012-4c87efdcb7ed.rna_seq.augmented_star_gene_counts.tsv
TCGA-5M-AAT6-01A-11R-A41B-07	7e314d4a-7158-4d60-a431-013abe183071.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3712-01A-21R-1723-07	b71da73b-05c2-49e1-85b8-d93980ffe15d.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3972-01A-01R-1022-07	16072816-2afe-4204-9abf-70a38e62db6f.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3527-11A-01R-A32Z-07	bd612ef1-6169-4a4c-8d9d-c45075f6d259.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6680-01A-11R-1839-07	5af57d46-5acb-424a-9675-ee3dd20db062.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3814-01A-01R-0905-07	185b401a-bdc4-46b9-b2a5-7a66938f28f2.rna_seq.augmented_star_gene_counts.tsv
TCGA-AM-5820-01A-01R-1653-07	4b6234cb-85ed-43bf-8eba-e26c7d0c1133.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3688-01A-01R-0905-07	c8c7600d-2c13-4df1-b058-2d02432bd49e.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-4308-01A-01R-1410-07	9c8140ab-454c-4f62-aa6e-d1cfe4e498e0.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A01R-01A-21R-A083-07	c4779698-5c81-4eed-80ac-80fdd47f658b.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3675-01A-02R-0905-07	c98732eb-48c4-4554-bdf6-0e9a0a9273ec.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-2671-01A-01R-1410-07	43c9d567-691b-4f12-b083-c6eeeff8e453.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3862-01A-01R-1022-07	a3b44031-71ef-476f-a8bd-3694226ce026.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-5864-01A-01R-1653-07	fb077311-0732-482b-90a9-2961b2a75bca.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6931-01A-11R-1928-07	0801726c-9faf-4905-8cd9-71ad4fc3df25.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3837-01A-01R-0905-07	8f45c6c4-b98d-4e0b-9bb0-b5be3894076d.rna_seq.augmented_star_gene_counts.tsv
TCGA-AM-5821-01A-01R-1653-07	fca4c327-dfab-4455-84a8-f890a7326132.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3848-01A-01R-0905-07	ea9f5a96-93d4-4724-bc4b-2813fa8a35ae.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-4743-01A-01R-1723-07	99b069de-d4dd-4c9b-89c3-8b50a59ea334.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3556-01A-01R-0821-07	9e7846a1-76ef-4298-a90c-ef7148f16b7d.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6167-01A-11R-1653-07	6b32f047-89ca-40e7-950f-a03493ea90c7.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A02R-01A-01R-A00A-07	301853fd-348d-4a99-9625-7da725023c1d.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3562-01A-02R-0821-07	d22c9285-50cf-4724-9f81-606fb54c00fc.rna_seq.augmented_star_gene_counts.tsv
TCGA-AD-6963-01A-11R-1928-07	58c2404d-b213-4a7f-a8fc-11081a88091b.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6166-01A-11R-1653-07	ef30a39e-fc69-4507-93b1-0fd42377f8db.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-6605-11A-01R-1839-07	3965d9aa-9012-4985-b7ab-14c1bcf5713f.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6898-01A-11R-1928-07	2da96325-01f7-4e52-8d45-b1a5742775f0.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3855-01A-01R-1022-07	4f2a0f62-df55-4972-aeb4-fb32e6c9a522.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3561-01A-01R-0821-07	dfb9c45f-cb52-4e36-b663-1a9e8c7c0b47.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3970-01A-01R-1022-07	d7472c45-93c1-4237-82ac-c17e863b9a58.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-5664-01A-21R-1839-07	e074ff82-1def-4bfc-8293-6b69f8984046.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3522-01A-01R-0821-07	e59f49c0-d7ce-44c3-9590-9b65128d7f8b.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6675-01A-11R-1839-07	bf5f606f-17ae-46bb-b687-7863ab3d97b1.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3941-01A-01R-1022-07	32adc071-1061-45e9-9600-256135f594d9.rna_seq.augmented_star_gene_counts.tsv
TCGA-CA-5797-01A-01R-1653-07	e841bc2a-5468-44ca-b9a4-f69475aa89d9.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6676-01A-11R-1839-07	79e8e03b-7481-46a3-99f6-9b6b8729c7c9.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6541-01A-11R-1723-07	52bfcfee-5de0-4e8f-9f11-7a643858bcb0.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3549-01A-02R-0821-07	3ef878b7-f7c7-4ce5-ae5b-dac3f70155e7.rna_seq.augmented_star_gene_counts.tsv
TCGA-AD-5900-01A-11R-1653-07	d9935be8-da1b-4a18-9d5d-215d709147f1.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3980-01A-02R-1022-07	6946201b-e3f8-48e8-8614-28f2c2db5b65.rna_seq.augmented_star_gene_counts.tsv
TCGA-QG-A5YW-01A-11R-A28H-07	f279a2fa-6d1b-476c-b91b-598f5c1bbc34.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-6651-01A-21R-1839-07	17d3d480-5503-419e-92cd-cbc7db9659d2.rna_seq.augmented_star_gene_counts.tsv
TCGA-AY-A71X-01A-12R-A37K-07	eb67b977-b299-4bbc-b3f6-25d516473405.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3662-01A-01R-1723-07	7b837bdd-5a59-47f6-a1aa-259142234bd5.rna_seq.augmented_star_gene_counts.tsv
TCGA-QG-A5Z2-01A-11R-A28H-07	1f1b77a0-a237-47d7-b672-320c327517a3.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3850-01A-01R-1022-07	b2fa82e4-58f2-4dc6-ad6e-31886a1c9851.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3877-01A-01R-1022-07	3fa3af13-58f0-4c5b-b009-f6f936fb07b5.rna_seq.augmented_star_gene_counts.tsv
TCGA-T9-A92H-01A-11R-A37K-07	cabd9320-506a-4695-a18a-7c8602633f90.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A00Q-01A-01R-A002-07	a528e2fc-f91a-4835-a0f6-0a49400a40a2.rna_seq.augmented_star_gene_counts.tsv
TCGA-CK-4948-01B-11R-1653-07	5a575c2e-b083-4897-87e5-4d2e823bf73f.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3846-01A-01R-1022-07	9bc1133d-a577-4f31-bf6b-50748c60da80.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A01T-01A-21R-A16W-07	47661ed9-5c0e-442d-b072-3da8b14fab02.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6677-01A-11R-1839-07	88d93a8f-77d0-44e0-a58e-19f2c546afcf.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3866-01A-01R-1022-07	ad16ffcf-fd80-4008-9309-c4fe1e757507.rna_seq.augmented_star_gene_counts.tsv
TCGA-CA-5256-01A-01R-1410-07	054d5602-4089-4f34-a667-14c8edbb4167.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3496-11A-01R-1839-07	5901ebff-017f-4d0d-be85-dbe959815548.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-5341-01A-01R-1410-07	10013d81-e167-4aa0-b548-5bb359ed403a.rna_seq.augmented_star_gene_counts.tsv
TCGA-QG-A5YV-01A-11R-A28H-07	cfda240e-d071-418b-9a7d-a6fd30e60cdf.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3858-01A-01R-0905-07	d7856acd-b750-4d86-988f-371045e74768.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A022-01A-21R-A16W-07	1a7b3a4d-bf0b-4ddc-b23c-1d4c4590ee1a.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6922-01A-11R-1928-07	a83e78c0-8b1b-4576-aace-4bee1dee5046.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3514-01A-02R-0821-07	290b89f5-2a44-424b-b77d-a190dcb93e07.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-2686-01A-01R-A32Z-07	9f5f50f9-3524-4767-94d3-d89dca19f7ca.rna_seq.augmented_star_gene_counts.tsv
TCGA-NH-A8F7-01A-11R-A41B-07	a50c02ec-6ba9-4678-990d-6c74a8e9b7b5.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6168-01A-11R-1653-07	69842b4c-448a-4275-8250-7b31948c56ec.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6535-01A-11R-1723-07	d719788d-0c64-4488-bb84-ab5536d31a03.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-6650-01B-02R-A277-07	e356598b-7611-492a-98ed-ef2ec1b77b7a.rna_seq.augmented_star_gene_counts.tsv
TCGA-3L-AA1B-01A-11R-A37K-07	d2995480-5ae0-42e1-9a21-25e1435201ee.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-6679-01A-11R-1839-07	3383d8e1-d61d-4346-a589-007ad2829e36.rna_seq.augmented_star_gene_counts.tsv
TCGA-CA-6718-01A-11R-1839-07	a45a7511-4aa9-4d04-8f5f-34d12e4d5917.rna_seq.augmented_star_gene_counts.tsv
TCGA-G4-6298-01A-11R-1723-07	20ed86b0-2e3d-44ec-88cd-eac5486fe15c.rna_seq.augmented_star_gene_counts.tsv
TCGA-AZ-6606-01A-11R-1839-07	2bcd2fcf-9050-4713-aa6b-6cb1419d7ba6.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3529-01A-02R-0821-07	fcb06f2b-bc4d-406d-82c3-76802c77a75b.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3982-01A-02R-1022-07	f71ca79e-f5ef-437a-ab71-b54a2dc71014.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A01F-01A-01R-A002-07	8a0acec7-896e-4c91-8ce7-dc64de45b53d.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6530-01A-11R-1723-07	90242448-2567-4d5b-b015-43c0ce31f0ad.rna_seq.augmented_star_gene_counts.tsv
TCGA-CM-4750-01A-01R-1410-07	48128da3-329b-45c5-be65-c8cbeccddb97.rna_seq.augmented_star_gene_counts.tsv
TCGA-NH-A50T-01A-11R-A28H-07	fea46737-a2b3-49d4-8358-d0737546b6da.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3526-01A-02R-A32Z-07	e0464181-da72-4a14-9039-a396843c39f2.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-A02J-01A-01R-A00A-07	e235012b-4b29-478a-abad-6a70cd949cfa.rna_seq.augmented_star_gene_counts.tsv
TCGA-A6-2674-01B-04R-A277-07	5abd486a-6aed-4dcf-a2a2-2537af6cdd9c.rna_seq.augmented_star_gene_counts.tsv
TCGA-D5-6927-01A-21R-1928-07	b291037d-31f4-4303-95c9-7322950a45a7.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3692-01A-01R-0905-07	4d33ae3d-d6e6-47cd-bb5d-52134a7bcf8d.rna_seq.augmented_star_gene_counts.tsv
TCGA-AD-6965-01A-11R-1928-07	ad30e5e1-182b-4758-8e70-53e0bcf78072.rna_seq.augmented_star_gene_counts.tsv
TCGA-AA-3666-01A-02R-0905-07	5ffcc7c5-661f-4eed-b5e6-ed158c668321.rna_seq.augmented_star_gene_counts.tsv
